Term,Coll,Dept,SUBJ,CATNUM,SEC,BGN UNITS,GD UNITS,Count,NR-COUNT,INTERNATIONAL COUNT,XE COUNT,TOTAL,UNITS,LVL,GE
2209,NSS,ANTH,ANTH,5990,4,0,1,1,0,0,0,1,1,3,
2209,NSS,ANTH,ANTH,5990,5,0,2,2,0,0,0,2,1,3,
2209,NSS,ANTH,ANTH,5990,5,0,3,3,0,0,0,3,1,3,
2209,NSS,ANTH,ANTH,5990,6,0,1,1,0,0,0,1,1,3,
2209,NSS,ANTH,ANTH,5990,6,0,2,2,0,0,0,2,1,3,
2209,NSS,ANTH,ANTH,5990,7,0,2,1,0,0,0,1,2,3,
2209,NSS,ANTH,ANTH,5990,7,0,6,3,0,0,0,3,2,3,
2209,NSS,ANTH,ANTH,5990,8,0,2,1,0,0,0,1,2,3,
2209,NSS,ANTH,ANTH,5990,9,0,4,2,0,0,0,2,2,3,
2209,NSS,ANTH,ANTH,5990,10,0,2,1,0,0,0,1,2,3,
2209,NSS,ANTH,ANTH,5990,11,0,2,1,0,0,0,1,2,3,
2209,NSS,ANTH,ANTH,5990,12,0,2,1,0,0,0,1,2,3,
2209,NSS,CHS,CLS,1200,80,0,0,0,0,0,19,19,3,1,AM-US HIST
2209,NSS,CHS,CLS,3220,80,0,0,0,0,0,31,31,3,2,UD C
2209,NSS,CHS,CLS,3220,81,0,0,0,0,0,23,23,3,2,UD C
2209,NSS,CHS,CLS,3300,80,0,0,0,0,0,24,24,3,2,UD D
2209,NSS,CHS,CLS,3300,80,0,0,0,0,0,30,30,3,2,UD D
2209,NSS,CHS,CLS,3770,80,0,0,0,0,0,29,29,3,2,
2209,NSS,CHS,CLS,3770,80,0,0,0,0,0,31,31,3,2,UD B
2209,NSS,CHS,CLS,3950,1,1,0,1,0,0,0,1,1,2,
2209,NSS,CHS,CLS,3950,2,0,0,0,0,0,0,0,2,2,
2209,NSS,CHS,CLS,3950,3,0,0,0,0,0,0,0,3,2,
2209,NSS,CHS,CLS,4010,1,21,3,8,0,0,0,8,3,2,
2209,NSS,CHS,CLS,4290,1,18,9,9,0,0,0,9,3,2,
2209,NSS,CHS,CLS,4990,1,0,0,0,0,0,0,0,1,2,
2209,NSS,CHS,CLS,4990,2,2,0,1,0,0,0,1,2,2,
2209,NSS,CHS,CLS,4990,3,18,0,6,0,0,0,6,3,2,
2209,NSS,CHS,CLS,5960,1,0,0,3,0,0,0,3,0,3,
2209,NSS,CHS,CLS,5960,1,0,0,3,0,0,0,3,0,3,
2209,NSS,CHS,CLS,5980,1,0,0,0,0,0,0,0,1,3,
2209,NSS,CHS,CLS,5980,1,0,1,1,0,0,0,1,1,3,
2209,NSS,CHS,CLS,5990,1,0,0,0,0,0,0,0,1,3,
2209,NSS,CHS,CLS,5990,2,0,2,1,0,0,0,1,2,3,
2209,NSS,CHS,CLS,5990,3,0,0,0,0,0,0,0,3,3,
2209,NSS,CHS,CLS,5990,3,0,3,1,0,0,0,1,3,3,
2209,NSS,ANTH,AAAS,1600,1,24,0,8,0,1,0,8,3,1,D
2209,NSS,ANTH,AAAS,3540,1,24,0,8,0,1,0,8,3,2,UD D
2209,NSS,ANTH,AAAS,3730,80,0,0,0,0,0,7,7,3,2,UD D
2209,NSS,ANTH,AAAS,4490,1,21,0,7,0,0,0,7,3,2,
2209,NSS,ANTH,AAAS,4999,1,1,0,1,0,0,0,1,1,2,
2209,NSS,ANTH,AAAS,4999,2,2,0,1,0,0,0,1,2,2,
2209,NSS,ANTH,AAAS,4999,3,3,0,1,0,0,0,1,3,2,
2209,NSS,ANTH,AAAS,4999,3,3,0,1,0,0,0,1,3,2,
2209,NSS,ANTH,AAAS,4999,4,3,0,1,0,0,0,1,3,2,
2209,NSS,BIOL,BIOL,1010,2,0,0,48,0,1,0,48,0,1,B2
2209,NSS,BIOL,BIOL,1010,2,0,0,48,1,1,0,48,0,1,B2
2209,NSS,BIOL,BIOL,1010,3,0,0,48,2,0,0,48,0,1,B2
2209,NSS,BIOL,BIOL,1010,3,0,0,48,0,0,0,48,0,1,B2
2209,NSS,BIOL,BIOL,1010,4,0,0,52,0,1,0,52,0,1,B2
2209,NSS,BIOL,BIOL,1010,5,0,0,45,0,0,0,45,0,1,B2
2209,NSS,BIOL,BIOL,1010,7,0,0,47,0,0,0,47,0,1,B2
2209,NSS,BIOL,BIOL,1010,8,0,0,44,0,0,0,44,0,1,B2
2209,NSS,BIOL,BIOL,1010,9,0,0,49,0,0,0,49,0,1,B2
2209,NSS,BIOL,BIOL,1010,10,0,0,45,0,1,0,45,0,1,B2
2209,NSS,BIOL,BIOL,1010,10,0,0,44,1,0,0,44,0,1,B2
2209,NSS,BIOL,BIOL,1010,12,0,0,43,0,1,1,44,0,1,B2
2209,NSS,BIOL,BIOL,1010,12,0,0,43,2,1,0,43,0,1,B2
2209,NSS,BIOL,BIOL,1010,13,0,0,46,1,1,0,46,0,1,B2
2209,NSS,BIOL,BIOL,1010,13,0,0,47,0,1,0,47,0,1,B2
2209,NSS,BIOL,BIOL,1010,14,0,0,44,0,0,0,44,0,1,B2
2209,NSS,BIOL,BIOL,1010,14,0,0,24,0,2,0,24,0,1,B2
2209,NSS,BIOL,BIOL,1010,15,0,0,48,0,0,0,48,0,1,B2
2209,NSS,BIOL,BIOL,1010,15,0,0,35,1,2,0,35,0,1,B2
2209,NSS,BIOL,BIOL,1010,17,0,0,46,1,1,0,46,0,1,B2
2209,NSS,BIOL,BIOL,1010,17,0,0,49,0,0,0,49,0,1,B2
2209,NSS,BIOL,BIOL,1010,18,0,0,46,0,1,0,46,0,1,B2
2209,NSS,BIOL,BIOL,1010,18,0,0,47,1,2,0,47,0,1,B2
2209,NSS,BIOL,BIOL,1010,19,0,0,46,0,1,0,46,0,1,B2
2209,NSS,BIOL,BIOL,1010,19,0,0,48,0,1,0,48,0,1,B2
2209,NSS,BIOL,BIOL,1010,20,0,0,42,0,1,0,42,0,1,B2
2209,NSS,BIOL,BIOL,1010,20,0,0,44,1,2,0,44,0,1,B2
2209,NSS,BIOL,BIOL,1010,21,0,0,50,0,2,0,50,0,1,B2
2209,NSS,BIOL,BIOL,1010,22,0,0,36,0,0,0,36,0,1,B2
2209,NSS,BIOL,BIOL,1010,22,0,0,43,0,0,0,43,0,1,B2
2209,NSS,BIOL,BIOL,1010,23,0,0,48,2,1,0,48,0,1,B2
2209,NSS,BIOL,BIOL,1010,23,0,0,49,1,0,0,49,0,1,B2
2209,NSS,BIOL,BIOL,1010,80,0,0,0,0,0,43,43,3,1,B2
2209,NSS,BIOL,BIOL,1010,81,0,0,0,0,0,43,43,0,1,B2
2209,NSS,BIOL,BIOL,1010,81,0,0,0,0,0,48,48,0,1,B2
2209,NSS,BIOL,BIOL,1010,83,0,0,0,0,0,42,42,0,1,B2
2209,NSS,BIOL,BIOL,1030,1,36,0,9,0,1,0,9,4,1,
2209,NSS,BIOL,BIOL,1030,2,0,0,10,0,1,0,10,0,1,
2209,NSS,BIOL,BIOL,1100,2,0,0,23,0,0,0,23,0,1,
2209,NSS,BIOL,BIOL,1100,2,0,0,22,0,0,0,22,0,1,
2209,NSS,BIOL,BIOL,1100,3,0,0,23,0,0,0,23,0,1,
2209,NSS,BIOL,BIOL,1100,3,0,0,22,0,0,0,22,0,1,
2209,NSS,BIOL,BIOL,1100,4,45,0,9,0,0,0,9,5,1,
2209,NSS,BIOL,BIOL,1100,5,0,0,23,0,0,0,23,0,1,
2209,NSS,BIOL,BIOL,1100,5,0,0,9,0,0,0,9,0,1,
2209,NSS,BIOL,BIOL,1100,6,0,0,23,0,0,0,23,0,1,
2209,NSS,BIOL,BIOL,1100,6,0,0,9,0,0,0,9,0,1,
2209,NSS,BIOL,BIOL,1100,8,0,0,24,0,0,0,24,0,1,
2209,NSS,BIOL,BIOL,1100,9,0,0,24,0,0,0,24,0,1,
2209,NSS,BIOL,BIOL,1100,11,0,0,24,0,0,0,24,0,1,
2209,NSS,BIOL,BIOL,1100,12,0,0,24,0,0,0,24,0,1,
2209,NSS,BIOL,BIOL,1100,14,0,0,24,0,0,0,24,0,1,
2209,NSS,BIOL,BIOL,1100,14,0,0,22,1,0,0,22,0,1,
2209,NSS,BIOL,BIOL,1100,15,0,0,24,0,0,0,24,0,1,
2209,NSS,BIOL,BIOL,1100,15,0,0,22,1,0,0,22,0,1,
2209,NSS,BIOL,BIOL,1100,17,0,0,24,0,0,0,24,0,1,
2209,NSS,BIOL,BIOL,1100,18,0,0,24,0,0,0,24,0,1,
2209,NSS,BIOL,BIOL,1100,20,0,0,24,0,0,0,24,0,1,
2209,NSS,BIOL,BIOL,1100,21,0,0,24,0,0,0,24,0,1,
2209,NSS,BIOL,BIOL,1100,23,0,0,24,0,0,0,24,0,1,
2209,NSS,BIOL,BIOL,1100,24,0,0,24,0,0,0,24,0,1,
2209,NSS,BIOL,BIOL,1100,26,0,0,22,0,0,0,22,0,1,
2209,NSS,BIOL,BIOL,1100,27,0,0,22,0,0,0,22,0,1,
2209,NSS,BIOL,BIOL,1100,29,0,0,24,0,0,0,24,0,1,
2209,NSS,BIOL,BIOL,1100,30,0,0,24,0,0,0,24,0,1,
2209,NSS,BIOL,BIOL,1100,32,0,0,15,2,1,3,18,0,1,
2209,NSS,BIOL,BIOL,1100,33,0,0,15,2,1,3,18,0,1,
2209,NSS,BIOL,BIOL,1100,35,0,0,18,1,1,3,21,0,1,
2209,NSS,BIOL,BIOL,1100,36,0,0,18,1,1,3,21,0,1,
2209,NSS,BIOL,BIOL,1100,38,0,0,24,0,0,0,24,0,1,
2209,NSS,BIOL,BIOL,1100,39,0,0,24,0,0,0,24,0,1,
2209,NSS,BIOL,BIOL,1100,41,0,0,18,0,0,0,18,0,1,
2209,NSS,BIOL,BIOL,1100,42,0,0,18,0,0,0,18,0,1,
2209,NSS,BIOL,BIOL,1100,44,0,0,13,0,0,0,13,0,1,
2209,NSS,BIOL,BIOL,1100,45,0,0,13,0,0,0,13,0,1,
2209,NSS,BIOL,BIOL,1100,47,0,0,20,0,0,0,20,0,1,
2209,NSS,BIOL,BIOL,1100,48,0,0,20,0,0,0,20,0,1,
2209,NSS,BIOL,BIOL,1100,80,0,0,0,0,0,26,26,5,1,
2209,NSS,BIOL,BIOL,1100,81,0,0,0,0,0,26,26,0,1,
2209,NSS,BIOL,BIOL,1100,81,0,0,0,0,0,19,19,0,1,B2
2209,NSS,BIOL,BIOL,1100,82,0,0,0,0,0,26,26,0,1,
2209,NSS,BIOL,BIOL,1100,82,0,0,0,0,0,19,19,0,1,B2
2209,NSS,BIOL,BIOL,1100,84,0,0,0,0,0,18,18,0,1,B2
2209,NSS,BIOL,BIOL,1100,85,0,0,0,0,0,18,18,0,1,B2
2209,NSS,BIOL,BIOL,1200,2,0,0,20,0,0,1,21,0,1,
2209,NSS,BIOL,BIOL,1200,2,0,0,22,0,0,0,22,0,1,
2209,NSS,BIOL,BIOL,1200,3,0,0,20,0,0,1,21,0,1,
2209,NSS,BIOL,BIOL,1200,3,0,0,22,0,0,0,22,0,1,
2209,NSS,BIOL,BIOL,1200,5,0,0,23,0,0,0,23,0,1,
2209,NSS,BIOL,BIOL,1200,5,0,0,23,0,0,0,23,0,1,
2209,NSS,BIOL,BIOL,1200,6,0,0,23,0,0,0,23,0,1,
2209,NSS,BIOL,BIOL,1200,6,0,0,23,0,0,0,23,0,1,
2209,NSS,BIOL,BIOL,1200,8,0,0,22,0,0,0,22,0,1,
2209,NSS,BIOL,BIOL,1200,8,0,0,22,0,0,0,22,0,1,
2209,NSS,BIOL,BIOL,1200,9,0,0,22,0,0,0,22,0,1,
2209,NSS,BIOL,BIOL,1200,9,0,0,22,0,0,0,22,0,1,
2209,NSS,BIOL,BIOL,1200,11,0,0,18,0,0,0,18,0,1,
2209,NSS,BIOL,BIOL,1200,11,0,0,18,0,0,0,18,0,1,
2209,NSS,BIOL,BIOL,1200,12,0,0,18,0,0,0,18,0,1,
2209,NSS,BIOL,BIOL,1200,12,0,0,18,0,0,0,18,0,1,
2209,NSS,BIOL,BIOL,1200,14,0,0,17,0,0,0,17,0,1,
2209,NSS,BIOL,BIOL,1200,14,0,0,19,0,0,0,19,0,1,
2209,NSS,BIOL,BIOL,1200,15,0,0,17,0,0,0,17,0,1,
2209,NSS,BIOL,BIOL,1200,15,0,0,19,0,0,0,19,0,1,
2209,NSS,BIOL,BIOL,1200,17,0,0,11,0,0,0,11,0,1,
2209,NSS,BIOL,BIOL,1200,18,0,0,11,0,0,0,11,0,1,
2209,NSS,BIOL,BIOL,1200,20,0,0,12,0,0,0,12,0,1,
2209,NSS,BIOL,BIOL,1200,21,0,0,12,0,0,0,12,0,1,
2209,NSS,BIOL,BIOL,1200,23,0,0,24,0,0,0,24,0,1,
2209,NSS,BIOL,BIOL,1200,23,0,0,11,0,0,0,11,0,1,
2209,NSS,BIOL,BIOL,1200,24,0,0,24,0,0,0,24,0,1,
2209,NSS,BIOL,BIOL,1200,24,0,0,11,0,0,0,11,0,1,
2209,NSS,BIOL,BIOL,1200,26,0,0,19,0,1,0,19,0,1,
2209,NSS,BIOL,BIOL,1200,27,0,0,19,0,1,0,19,0,1,
2209,NSS,BIOL,BIOL,1200,29,0,0,24,0,0,0,24,0,1,
2209,NSS,BIOL,BIOL,1200,30,0,0,24,0,0,0,24,0,1,
2209,NSS,BIOL,BIOL,1200,32,0,0,19,0,1,0,19,0,1,
2209,NSS,BIOL,BIOL,1200,33,0,0,19,0,1,0,19,0,1,
2209,NSS,BIOL,BIOL,1200,35,0,0,23,0,0,0,23,0,1,
2209,NSS,BIOL,BIOL,1200,36,0,0,23,0,0,0,23,0,1,
2209,NSS,BIOL,BIOL,1200,38,0,0,18,1,0,1,19,0,1,
2209,NSS,BIOL,BIOL,1200,39,0,0,18,1,0,1,19,0,1,
2209,NSS,BIOL,BIOL,1200,40,0,0,2,0,0,0,2,5,1,B2
2209,NSS,BIOL,BIOL,1200,41,0,0,22,0,0,0,22,0,1,
2209,NSS,BIOL,BIOL,1200,41,0,0,2,0,0,0,2,0,1,B2
2209,NSS,BIOL,BIOL,1200,42,0,0,22,0,0,0,22,0,1,
2209,NSS,BIOL,BIOL,1200,42,0,0,2,0,0,0,2,0,1,B2
2209,NSS,BIOL,BIOL,1200,80,0,0,0,0,0,25,25,5,1,
2209,NSS,BIOL,BIOL,1200,81,0,0,0,0,0,25,25,0,1,
2209,NSS,BIOL,BIOL,1200,81,0,0,0,0,0,23,23,0,1,B2
2209,NSS,BIOL,BIOL,1200,82,0,0,0,0,0,25,25,0,1,
2209,NSS,BIOL,BIOL,1200,82,0,0,0,0,0,23,23,0,1,B2
2209,NSS,BIOL,BIOL,2010,2,0,0,21,0,0,1,22,0,1,
2209,NSS,BIOL,BIOL,2010,2,0,0,18,0,0,1,19,0,1,
2209,NSS,BIOL,BIOL,2010,3,0,0,24,0,1,1,25,0,1,
2209,NSS,BIOL,BIOL,2010,3,0,0,14,0,0,2,16,0,1,
2209,NSS,BIOL,BIOL,2010,4,0,0,24,0,0,0,24,0,1,
2209,NSS,BIOL,BIOL,2010,4,0,0,20,0,0,0,20,0,1,
2209,NSS,BIOL,BIOL,2010,5,0,0,22,0,0,0,22,0,1,
2209,NSS,BIOL,BIOL,2010,5,0,0,22,0,0,0,22,0,1,
2209,NSS,BIOL,BIOL,2010,6,0,0,25,0,0,0,25,0,1,
2209,NSS,BIOL,BIOL,2010,7,0,0,22,0,0,0,22,0,1,
2209,NSS,BIOL,BIOL,2010,8,0,0,22,0,0,0,22,0,1,
2209,NSS,BIOL,BIOL,2010,9,0,0,23,0,0,0,23,0,1,
2209,NSS,BIOL,BIOL,2010,11,0,0,24,0,0,0,24,0,1,
2209,NSS,BIOL,BIOL,2010,11,0,0,24,0,0,0,24,0,1,
2209,NSS,BIOL,BIOL,2010,12,0,0,23,0,0,0,23,0,1,
2209,NSS,BIOL,BIOL,2010,12,0,0,23,0,0,0,23,0,1,
2209,NSS,BIOL,BIOL,2010,13,0,0,24,0,0,0,24,0,1,
2209,NSS,BIOL,BIOL,2010,13,0,0,24,0,0,0,24,0,1,
2209,NSS,BIOL,BIOL,2010,14,0,0,24,0,0,0,24,0,1,
2209,NSS,BIOL,BIOL,2010,14,0,0,24,1,0,0,24,0,1,
2209,NSS,BIOL,BIOL,2010,15,0,0,24,1,0,0,24,0,1,
2209,NSS,BIOL,BIOL,2010,15,0,0,24,0,0,0,24,0,1,
2209,NSS,BIOL,BIOL,2010,16,0,0,24,0,0,0,24,0,1,
2209,NSS,BIOL,BIOL,2010,16,0,0,23,0,0,1,24,0,1,
2209,NSS,BIOL,BIOL,2010,17,0,0,23,0,0,0,23,0,1,
2209,NSS,BIOL,BIOL,2010,18,0,0,24,0,1,0,24,0,1,
2209,NSS,BIOL,BIOL,2010,18,0,0,22,0,0,0,22,0,1,
2209,NSS,BIOL,BIOL,2010,20,0,0,25,0,0,0,25,0,1,
2209,NSS,BIOL,BIOL,2010,20,0,0,19,0,0,2,21,0,1,
2209,NSS,BIOL,BIOL,2010,21,0,0,24,0,0,0,24,0,1,
2209,NSS,BIOL,BIOL,2010,21,0,0,23,0,0,0,23,0,1,
2209,NSS,BIOL,BIOL,2010,22,0,0,26,0,0,0,26,0,1,
2209,NSS,BIOL,BIOL,2010,22,0,0,25,0,0,0,25,0,1,
2209,NSS,BIOL,BIOL,2010,23,0,0,24,0,0,0,24,0,1,
2209,NSS,BIOL,BIOL,2010,24,0,0,23,0,0,0,23,0,1,
2209,NSS,BIOL,BIOL,2010,25,0,0,24,0,0,0,24,0,1,
2209,NSS,BIOL,BIOL,2010,26,0,0,19,0,0,0,19,0,1,
2209,NSS,BIOL,BIOL,2010,27,0,0,17,0,0,1,18,0,1,
2209,NSS,BIOL,BIOL,2010,80,0,0,0,0,0,34,34,4,1,
2209,NSS,BIOL,BIOL,2010,81,0,0,0,0,0,26,26,0,1,
2209,NSS,BIOL,BIOL,2010,81,0,0,0,0,0,25,25,0,1,B2
2209,NSS,BIOL,BIOL,2010,82,0,0,0,0,0,8,8,0,1,
2209,NSS,BIOL,BIOL,2010,82,0,0,0,0,0,23,23,0,1,B2
2209,NSS,BIOL,BIOL,2020,2,0,0,23,0,0,0,23,0,1,
2209,NSS,BIOL,BIOL,2020,2,0,0,23,0,0,0,23,0,1,
2209,NSS,BIOL,BIOL,2020,3,0,0,21,0,0,0,21,0,1,
2209,NSS,BIOL,BIOL,2020,3,0,0,22,0,0,1,23,0,1,
2209,NSS,BIOL,BIOL,2020,4,0,0,24,0,0,1,25,0,1,
2209,NSS,BIOL,BIOL,2020,4,0,0,22,0,0,0,22,0,1,
2209,NSS,BIOL,BIOL,2020,5,0,0,23,0,0,0,23,0,1,
2209,NSS,BIOL,BIOL,2020,5,0,0,18,0,0,1,19,0,1,
2209,NSS,BIOL,BIOL,2020,6,0,0,23,0,2,0,23,0,1,
2209,NSS,BIOL,BIOL,2020,7,0,0,22,0,0,0,22,0,1,
2209,NSS,BIOL,BIOL,2020,8,0,0,25,0,0,0,25,0,1,
2209,NSS,BIOL,BIOL,2020,8,0,0,24,0,0,0,24,0,1,
2209,NSS,BIOL,BIOL,2020,9,0,0,23,0,1,0,23,0,1,
2209,NSS,BIOL,BIOL,2020,11,0,0,12,1,0,0,12,0,1,
2209,NSS,BIOL,BIOL,2020,11,0,0,20,0,0,0,20,0,1,
2209,NSS,BIOL,BIOL,2020,12,0,0,14,0,0,0,14,0,1,
2209,NSS,BIOL,BIOL,2020,12,0,0,25,0,0,0,25,0,1,
2209,NSS,BIOL,BIOL,2020,13,0,0,19,1,0,0,19,0,1,
2209,NSS,BIOL,BIOL,2020,13,0,0,23,0,0,0,23,0,1,
2209,NSS,BIOL,BIOL,2020,14,0,0,21,0,0,0,21,0,1,
2209,NSS,BIOL,BIOL,2020,14,0,0,20,0,0,3,23,0,1,
2209,NSS,BIOL,BIOL,2020,15,0,0,10,0,0,0,10,0,1,
2209,NSS,BIOL,BIOL,2020,15,0,0,24,0,0,0,24,0,1,
2209,NSS,BIOL,BIOL,2020,16,0,0,14,0,0,0,14,0,1,
2209,NSS,BIOL,BIOL,2020,16,0,0,23,0,0,0,23,0,1,
2209,NSS,BIOL,BIOL,2020,17,0,0,12,0,0,0,12,0,1,
2209,NSS,BIOL,BIOL,2020,17,0,0,21,0,0,0,21,0,1,
2209,NSS,BIOL,BIOL,2020,18,0,0,22,0,0,0,22,0,1,
2209,NSS,BIOL,BIOL,2020,18,0,0,21,1,0,0,21,0,1,
2209,NSS,BIOL,BIOL,2020,80,0,0,0,0,0,39,39,4,1,
2209,NSS,BIOL,BIOL,2020,81,0,0,0,0,0,21,21,0,1,
2209,NSS,BIOL,BIOL,2020,81,0,0,0,0,0,25,25,0,1,B2
2209,NSS,BIOL,BIOL,2020,82,0,0,0,0,0,18,18,0,1,
2209,NSS,BIOL,BIOL,2020,82,0,0,0,0,0,24,24,0,1,B2
2209,NSS,BIOL,BIOL,3000,2,0,0,40,0,0,1,41,0,2,
2209,NSS,BIOL,BIOL,3000,2,0,0,46,0,1,0,46,0,2,
2209,NSS,BIOL,BIOL,3000,3,0,0,39,0,0,0,39,0,2,
2209,NSS,BIOL,BIOL,3000,3,0,0,42,0,0,0,42,0,2,
2209,NSS,BIOL,BIOL,3000,4,0,0,39,0,0,0,39,0,2,
2209,NSS,BIOL,BIOL,3000,4,0,0,40,0,0,0,40,0,2,
2209,NSS,BIOL,BIOL,3000,5,0,0,23,0,1,0,23,0,2,
2209,NSS,BIOL,BIOL,3000,6,0,0,41,0,1,0,41,0,2,
2209,NSS,BIOL,BIOL,3000,80,0,0,0,0,0,41,41,3,2,
2209,NSS,BIOL,BIOL,3000,81,0,0,0,0,0,41,41,0,2,
2209,NSS,BIOL,BIOL,3000,81,0,0,0,0,0,24,24,0,2,
2209,NSS,BIOL,BIOL,3084,80,0,0,0,0,0,9,9,3,2,UD B
2209,NSS,BIOL,BIOL,3084,80,0,0,0,0,0,6,6,3,2,UD B
2209,NSS,BIOL,BIOL,3200,2,0,0,25,0,0,0,25,0,2,
2209,NSS,BIOL,BIOL,3200,2,0,0,21,0,1,0,21,0,2,
2209,NSS,BIOL,BIOL,3200,3,0,0,19,0,0,0,19,0,2,
2209,NSS,BIOL,BIOL,3200,3,0,0,20,0,0,0,20,0,2,
2209,NSS,BIOL,BIOL,3200,4,0,0,15,0,0,0,15,0,2,
2209,NSS,BIOL,BIOL,3200,4,0,0,16,0,0,0,16,0,2,
2209,NSS,BIOL,BIOL,3200,5,0,0,7,0,0,0,7,0,2,
2209,NSS,BIOL,BIOL,3200,7,0,0,20,0,0,0,20,0,2,
2209,NSS,BIOL,BIOL,3200,7,0,0,22,0,0,0,22,0,2,
2209,NSS,BIOL,BIOL,3200,8,0,0,9,0,0,0,9,0,2,
2209,NSS,BIOL,BIOL,3200,9,0,0,19,0,0,0,19,0,2,
2209,NSS,BIOL,BIOL,3200,80,0,0,0,0,0,22,22,3,2,
2209,NSS,BIOL,BIOL,3200,81,0,0,0,0,0,22,22,0,2,
2209,NSS,BIOL,BIOL,3200,81,0,0,0,0,0,16,16,0,2,
2209,NSS,BIOL,BIOL,3960,1,0,0,0,0,0,0,0,1,2,
2209,NSS,BIOL,BIOL,3960,1,1,0,1,0,0,0,1,1,2,
2209,NSS,BIOL,BIOL,3960,2,2,0,1,0,0,0,1,2,2,
2209,NSS,BIOL,BIOL,3960,2,2,0,1,0,0,0,1,2,2,
2209,NSS,BIOL,BIOL,3960,3,0,0,0,0,0,0,0,2,2,
2209,NSS,BIOL,BIOL,3960,4,2,0,1,0,0,0,1,2,2,
2209,NSS,BIOL,BIOL,3960,4,2,0,1,0,0,0,1,2,2,
2209,NSS,BIOL,BIOL,3960,5,2,0,1,0,0,0,1,2,2,
2209,NSS,BIOL,BIOL,3980,1,1,0,1,0,0,1,2,1,2,
2209,NSS,BIOL,BIOL,3980,2,4,0,2,0,0,0,2,2,2,
2209,NSS,BIOL,BIOL,3980,3,0,0,0,0,0,0,0,3,2,
2209,NSS,BIOL,BIOL,4080,2,0,0,20,3,0,0,20,0,2,
2209,NSS,BIOL,BIOL,4130,2,0,0,20,0,0,0,20,0,2,
2209,NSS,BIOL,BIOL,4170,80,0,0,0,0,0,24,24,3,2,
2209,NSS,BIOL,BIOL,4170,80,0,0,0,0,0,21,21,3,2,
2209,NSS,BIOL,BIOL,4200,80,0,0,0,0,0,35,35,3,2,
2209,NSS,BIOL,BIOL,4200,80,0,0,0,0,0,40,40,3,2,
2209,NSS,BIOL,BIOL,4300,2,0,0,18,1,1,0,18,0,2,
2209,NSS,BIOL,BIOL,4320,2,0,0,19,0,0,0,19,0,2,
2209,NSS,BIOL,BIOL,4320,3,0,0,16,0,0,0,16,0,2,
2209,NSS,BIOL,BIOL,4330,2,0,0,15,0,0,0,15,0,2,
2209,NSS,BIOL,BIOL,4330,2,0,0,15,0,0,0,15,0,2,
2209,NSS,BIOL,BIOL,4330,3,0,0,21,0,0,0,21,0,2,
2209,NSS,BIOL,BIOL,4330,4,0,0,17,0,0,0,17,0,2,
2209,NSS,BIOL,BIOL,4340,2,0,0,16,0,0,0,16,0,2,
2209,NSS,BIOL,BIOL,4340,3,0,0,15,0,0,0,15,0,2,
2209,NSS,BIOL,BIOL,4370,2,0,0,17,0,0,0,17,0,2,
2209,NSS,BIOL,BIOL,4370,3,0,0,15,0,0,0,15,0,2,
2209,NSS,BIOL,BIOL,4390,80,0,0,0,0,0,23,23,3,2,
2209,NSS,BIOL,BIOL,4400,2,0,0,19,0,1,1,20,0,2,
2209,NSS,BIOL,BIOL,4510,2,0,0,23,0,2,0,23,0,2,
2209,NSS,BIOL,BIOL,4570,2,0,0,18,0,0,0,18,0,2,
2209,NSS,BIOL,BIOL,4570,3,0,0,16,0,0,0,16,0,2,
2209,NSS,BIOL,BIOL,4990,1,4,0,4,0,0,0,4,1,2,
2209,NSS,BIOL,BIOL,4990,1,5,0,5,0,0,0,5,1,2,
2209,NSS,BIOL,BIOL,4990,2,4,0,4,0,0,0,4,1,2,
2209,NSS,BIOL,BIOL,4990,2,2,0,1,0,0,0,1,2,2,
2209,NSS,BIOL,BIOL,4990,3,5,0,5,0,0,0,5,1,2,
2209,NSS,BIOL,BIOL,4990,4,3,0,3,0,0,0,3,1,2,
2209,NSS,BIOL,BIOL,4990,4,8,0,8,0,0,0,8,1,2,
2209,NSS,BIOL,BIOL,4990,5,6,0,6,0,0,0,6,1,2,
2209,NSS,BIOL,BIOL,4990,5,6,0,6,0,0,0,6,1,2,
2209,NSS,BIOL,BIOL,4990,6,3,0,3,0,0,0,3,1,2,
2209,NSS,BIOL,BIOL,4990,6,1,0,1,0,0,0,1,1,2,
2209,NSS,BIOL,BIOL,4990,7,2,0,2,0,0,0,2,1,2,
2209,NSS,BIOL,BIOL,4990,8,6,0,6,0,0,0,6,1,2,
2209,NSS,BIOL,BIOL,4990,8,1,0,1,0,0,0,1,1,2,
2209,NSS,BIOL,BIOL,4990,9,3,0,3,0,0,0,3,1,2,
2209,NSS,BIOL,BIOL,4990,9,2,0,2,0,0,0,2,1,2,
2209,NSS,BIOL,BIOL,4990,10,5,0,5,0,0,0,5,1,2,
2209,NSS,BIOL,BIOL,4990,10,3,0,3,0,0,0,3,1,2,
2209,NSS,BIOL,BIOL,4990,11,0,0,0,0,0,0,0,1,2,
2209,NSS,BIOL,BIOL,4990,11,2,0,1,0,0,0,1,2,2,
2209,NSS,BIOL,BIOL,4990,12,4,0,4,0,0,0,4,1,2,
2209,NSS,BIOL,BIOL,4990,13,6,0,6,0,0,0,6,1,2,
2209,NSS,BIOL,BIOL,4990,14,0,0,0,0,0,0,0,1,2,
2209,NSS,BIOL,BIOL,5200,2,0,0,20,1,0,0,20,0,3,
